Gear: Cannondale SuperSix
temperature: 18 C
timestamp: 2020-11-12 11:50:49

altitude: 891.5999999999999 m
ascent: 340 m
cadence: 68 rpm
calories: 825 kcal
distance: 51608.58 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 8.783 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 54
left_torque_effectiveness: 85.0 percent
position_lat: -304180061 semicircles
position_long: -586530782 semicircles
power: 242 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 76.5 percent
speed: 8.783 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:50

altitude: 891.5999999999999 m
ascent: 340 m
cadence: 68 rpm
calories: 825 kcal
distance: 51617.39 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 8.835 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 53
left_torque_effectiveness: 80.5 percent
position_lat: -304179653 semicircles
position_long: -586531737 semicircles
power: 216 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 78.5 percent
speed: 8.835 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:51

altitude: 891.5999999999999 m
ascent: 340 m
cadence: 69 rpm
calories: 826 kcal
distance: 51626.28 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 8.82 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 55
left_torque_effectiveness: 81.0 percent
position_lat: -304179252 semicircles
position_long: -586532697 semicircles
power: 212 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 79.5 percent
speed: 8.82 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:52

altitude: 891.5999999999999 m
ascent: 340 m
cadence: 68 rpm
calories: 826 kcal
distance: 51635.09 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 8.809 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 80.0 percent
position_lat: -304178843 semicircles
position_long: -586533628 semicircles
power: 208 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 79.5 percent
speed: 8.809 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:53

altitude: 891.8 m
ascent: 341 m
cadence: 68 rpm
calories: 826 kcal
distance: 51643.88 m
enhanced_altitude: 891.8 m
enhanced_speed: 8.857 m/s
gps_accuracy: 2 m
grade: 0.6 %
heart_rate: 145 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 50
left_torque_effectiveness: 77.0 percent
position_lat: -304178423 semicircles
position_long: -586534558 semicircles
power: 181 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 77.0 percent
speed: 8.857 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:54

altitude: 891.8 m
ascent: 343 m
cadence: 68 rpm
calories: 826 kcal
distance: 51652.8 m
enhanced_altitude: 891.8 m
enhanced_speed: 8.917 m/s
gps_accuracy: 2 m
grade: 1.67 %
heart_rate: 146 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 48
left_torque_effectiveness: 74.5 percent
position_lat: -304177979 semicircles
position_long: -586535513 semicircles
power: 179 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 74.5 percent
speed: 8.917 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:55

altitude: 892.0 m
ascent: 343 m
cadence: 69 rpm
calories: 827 kcal
distance: 51661.83 m
enhanced_altitude: 892.0 m
enhanced_speed: 8.937 m/s
gps_accuracy: 2 m
grade: 1.21 %
heart_rate: 146 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 50
left_torque_effectiveness: 74.5 percent
position_lat: -304177535 semicircles
position_long: -586536471 semicircles
power: 175 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 74.0 percent
speed: 8.937 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:56

altitude: 892.0 m
ascent: 343 m
cadence: 70 rpm
calories: 827 kcal
distance: 51670.83 m
enhanced_altitude: 892.0 m
enhanced_speed: 9.076 m/s
gps_accuracy: 2 m
grade: 0.83 %
heart_rate: 146 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 74.5 percent
position_lat: -304177107 semicircles
position_long: -586537417 semicircles
power: 172 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 73.5 percent
speed: 9.076 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:57

altitude: 892.0 m
ascent: 343 m
cadence: 70 rpm
calories: 827 kcal
distance: 51680.11 m
enhanced_altitude: 892.0 m
enhanced_speed: 9.21 m/s
gps_accuracy: 2 m
grade: 0.48 %
heart_rate: 145 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 69.0 percent
position_lat: -304176673 semicircles
position_long: -586538401 semicircles
power: 156 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 70.5 percent
speed: 9.21 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:58

altitude: 891.8 m
ascent: 343 m
cadence: 71 rpm
calories: 827 kcal
distance: 51689.39 m
enhanced_altitude: 891.8 m
enhanced_speed: 9.201 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 70.0 percent
position_lat: -304176236 semicircles
position_long: -586539387 semicircles
power: 165 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.5 percent
speed: 9.201 m/s
temperature: 18 C
timestamp: 2020-11-12 11:50:59

altitude: 892.0 m
ascent: 343 m
cadence: 71 rpm
calories: 827 kcal
distance: 51698.53 m
enhanced_altitude: 892.0 m
enhanced_speed: 9.243 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 52
left_torque_effectiveness: 72.5 percent
position_lat: -304175807 semicircles
position_long: -586540360 semicircles
power: 174 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.5 percent
speed: 9.243 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:00

altitude: 892.0 m
ascent: 343 m
cadence: 72 rpm
calories: 827 kcal
distance: 51707.86 m
enhanced_altitude: 892.0 m
enhanced_speed: 9.366 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 73.0 percent
position_lat: -304175374 semicircles
position_long: -586541364 semicircles
power: 169 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.366 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:01

altitude: 892.0 m
ascent: 343 m
cadence: 73 rpm
calories: 827 kcal
distance: 51717.45 m
enhanced_altitude: 892.0 m
enhanced_speed: 9.576 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 145 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 71.5 percent
position_lat: -304174926 semicircles
position_long: -586542397 semicircles
power: 173 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.576 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:02

altitude: 891.8 m
ascent: 343 m
cadence: 75 rpm
calories: 828 kcal
distance: 51727.1 m
enhanced_altitude: 891.8 m
enhanced_speed: 9.768 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 144 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 49
left_torque_effectiveness: 71.5 percent
position_lat: -304174472 semicircles
position_long: -586543415 semicircles
power: 175 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 74.0 percent
speed: 9.768 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:03

altitude: 891.5999999999999 m
ascent: 343 m
cadence: 76 rpm
calories: 828 kcal
distance: 51736.91 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 9.959 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 48
left_torque_effectiveness: 66.0 percent
position_lat: -304174005 semicircles
position_long: -586544464 semicircles
power: 158 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 73.5 percent
speed: 9.959 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:04

altitude: 891.4000000000001 m
ascent: 343 m
cadence: 76 rpm
calories: 828 kcal
distance: 51747.04 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 10.214 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 47
left_torque_effectiveness: 58.0 percent
position_lat: -304173515 semicircles
position_long: -586545557 semicircles
power: 142 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 71.5 percent
speed: 10.214 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:05

altitude: 891.0 m
ascent: 343 m
cadence: 79 rpm
calories: 828 kcal
distance: 51757.52 m
enhanced_altitude: 891.0 m
enhanced_speed: 10.421 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 143 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 48
left_torque_effectiveness: 51.0 percent
position_lat: -304172990 semicircles
position_long: -586546649 semicircles
power: 103 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 67.5 percent
speed: 10.421 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:06

altitude: 890.8 m
ascent: 343 m
cadence: 82 rpm
calories: 828 kcal
distance: 51768.65 m
enhanced_altitude: 890.8 m
enhanced_speed: 10.605 m/s
gps_accuracy: 3 m
grade: -0.43 %
heart_rate: 141 bpm
left_pedal_smoothness: 14.5 percent
left_right_balance: 53
left_torque_effectiveness: 50.0 percent
position_lat: -304172417 semicircles
position_long: -586547795 semicircles
power: 91 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 54.5 percent
speed: 10.605 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:07

altitude: 890.4000000000001 m
ascent: 343 m
cadence: 83 rpm
calories: 828 kcal
distance: 51779.71 m
enhanced_altitude: 890.4000000000001 m
enhanced_speed: 10.873 m/s
gps_accuracy: 3 m
grade: -1.41 %
heart_rate: 141 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 57
left_torque_effectiveness: 53.5 percent
position_lat: -304171866 semicircles
position_long: -586548970 semicircles
power: 98 watts
right_pedal_smoothness: 13.5 percent
right_torque_effectiveness: 47.0 percent
speed: 10.873 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:08

altitude: 889.8 m
ascent: 343 m
cadence: 85 rpm
calories: 828 kcal
distance: 51790.71 m
enhanced_altitude: 889.8 m
enhanced_speed: 11.089 m/s
gps_accuracy: 3 m
grade: -1.75 %
heart_rate: 142 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 57
left_torque_effectiveness: 58.0 percent
position_lat: -304171392 semicircles
position_long: -586550177 semicircles
power: 124 watts
right_pedal_smoothness: 13.0 percent
right_torque_effectiveness: 46.5 percent
speed: 11.089 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:09

altitude: 889.4000000000001 m
ascent: 343 m
cadence: 85 rpm
calories: 828 kcal
distance: 51801.84 m
enhanced_altitude: 889.4000000000001 m
enhanced_speed: 11.16 m/s
gps_accuracy: 3 m
grade: -2.16 %
heart_rate: 141 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 54
left_torque_effectiveness: 60.0 percent
position_lat: -304170936 semicircles
position_long: -586551379 semicircles
power: 124 watts
right_pedal_smoothness: 13.0 percent
right_torque_effectiveness: 50.5 percent
speed: 11.16 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:10

altitude: 889.0 m
ascent: 343 m
cadence: 86 rpm
calories: 828 kcal
distance: 51812.86 m
enhanced_altitude: 889.0 m
enhanced_speed: 11.25 m/s
gps_accuracy: 3 m
grade: -2.48 %
heart_rate: 140 bpm
left_pedal_smoothness: 16.0 percent
left_right_balance: 52
left_torque_effectiveness: 58.5 percent
position_lat: -304170467 semicircles
position_long: -586552588 semicircles
power: 123 watts
right_pedal_smoothness: 14.0 percent
right_torque_effectiveness: 53.0 percent
speed: 11.25 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:11

altitude: 888.5999999999999 m
ascent: 343 m
cadence: 88 rpm
calories: 828 kcal
distance: 51824.32 m
enhanced_altitude: 888.5999999999999 m
enhanced_speed: 11.382 m/s
gps_accuracy: 3 m
grade: -2.78 %
heart_rate: 140 bpm
left_pedal_smoothness: 15.5 percent
left_right_balance: 51
left_torque_effectiveness: 57.0 percent
position_lat: -304169936 semicircles
position_long: -586553828 semicircles
power: 118 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 55.5 percent
speed: 11.382 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:12

altitude: 888.2 m
ascent: 343 m
cadence: 89 rpm
calories: 828 kcal
distance: 51835.89 m
enhanced_altitude: 888.2 m
enhanced_speed: 11.456 m/s
gps_accuracy: 3 m
grade: -3.01 %
heart_rate: 139 bpm
left_pedal_smoothness: 15.5 percent
left_right_balance: 52
left_torque_effectiveness: 55.5 percent
position_lat: -304169370 semicircles
position_long: -586555031 semicircles
power: 120 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 56.5 percent
speed: 11.456 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:13

altitude: 887.8 m
ascent: 343 m
cadence: 89 rpm
calories: 828 kcal
distance: 51847.19 m
enhanced_altitude: 887.8 m
enhanced_speed: 11.421 m/s
gps_accuracy: 3 m
grade: -3.17 %
heart_rate: 138 bpm
left_pedal_smoothness: 15.5 percent
left_right_balance: 52
left_torque_effectiveness: 56.0 percent
position_lat: -304168816 semicircles
position_long: -586556230 semicircles
power: 129 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 58.0 percent
speed: 11.421 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:14

altitude: 887.4000000000001 m
ascent: 343 m
cadence: 88 rpm
calories: 829 kcal
distance: 51858.16 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 11.356 m/s
gps_accuracy: 3 m
grade: -3.29 %
heart_rate: 138 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 53
left_torque_effectiveness: 61.0 percent
position_lat: -304168270 semicircles
position_long: -586557389 semicircles
power: 160 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 60.0 percent
speed: 11.356 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:15

altitude: 887.2 m
ascent: 343 m
cadence: 77 rpm
calories: 829 kcal
distance: 51869.25 m
enhanced_altitude: 887.2 m
enhanced_speed: 11.209 m/s
gps_accuracy: 3 m
grade: -3.34 %
heart_rate: 138 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 54
left_torque_effectiveness: 70.0 percent
position_lat: -304167711 semicircles
position_long: -586558551 semicircles
power: 174 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 56.0 percent
speed: 11.209 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:16

altitude: 887.0 m
ascent: 343 m
cadence: 52 rpm
calories: 829 kcal
distance: 51880.42 m
enhanced_altitude: 887.0 m
enhanced_speed: 10.803 m/s
gps_accuracy: 3 m
grade: -3.27 %
heart_rate: 138 bpm
left_pedal_smoothness: 11.0 percent
left_right_balance: 45
left_torque_effectiveness: 81.5 percent
position_lat: -304167096 semicircles
position_long: -586559681 semicircles
power: 102 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 58.5 percent
speed: 10.803 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:17

altitude: 886.8 m
ascent: 343 m
cadence: 27 rpm
calories: 829 kcal
distance: 51890.61 m
enhanced_altitude: 886.8 m
enhanced_speed: 10.66 m/s
gps_accuracy: 3 m
grade: -3.08 %
heart_rate: 137 bpm
left_pedal_smoothness: 4.0 percent
left_right_balance: 36
left_torque_effectiveness: 93.5 percent
position_lat: -304166501 semicircles
position_long: -586560695 semicircles
power: 29 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 62.0 percent
speed: 10.66 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:18

altitude: 886.5999999999999 m
ascent: 343 m
cadence: 85 rpm
calories: 829 kcal
distance: 51900.89 m
enhanced_altitude: 886.5999999999999 m
enhanced_speed: 10.813 m/s
gps_accuracy: 3 m
grade: -2.77 %
heart_rate: 137 bpm
left_pedal_smoothness: 2.5 percent
left_right_balance: 46
left_torque_effectiveness: 98.0 percent
position_lat: -304165894 semicircles
position_long: -586561723 semicircles
power: 245 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 66.5 percent
speed: 10.813 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:19

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 85 rpm
calories: 829 kcal
distance: 51911.96 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.857 m/s
gps_accuracy: 3 m
grade: -2.47 %
heart_rate: 137 bpm
left_pedal_smoothness: 8.5 percent
left_right_balance: 54
left_torque_effectiveness: 93.0 percent
position_lat: -304165246 semicircles
position_long: -586562811 semicircles
power: 233 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 72.5 percent
speed: 10.857 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:20

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 85 rpm
calories: 829 kcal
distance: 51923.18 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.855 m/s
gps_accuracy: 3 m
grade: -2.12 %
heart_rate: 137 bpm
left_pedal_smoothness: 14.0 percent
left_right_balance: 50
left_torque_effectiveness: 88.0 percent
position_lat: -304164611 semicircles
position_long: -586563950 semicircles
power: 250 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.855 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:21

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 85 rpm
calories: 830 kcal
distance: 51934.46 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.87 m/s
gps_accuracy: 3 m
grade: -1.77 %
heart_rate: 137 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 49
left_torque_effectiveness: 83.0 percent
position_lat: -304164012 semicircles
position_long: -586565106 semicircles
power: 264 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 84.0 percent
speed: 10.87 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:22

altitude: 886.2 m
ascent: 343 m
cadence: 85 rpm
calories: 830 kcal
distance: 51945.58 m
enhanced_altitude: 886.2 m
enhanced_speed: 10.877 m/s
gps_accuracy: 3 m
grade: -1.43 %
heart_rate: 136 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 85.5 percent
position_lat: -304163529 semicircles
position_long: -586566317 semicircles
power: 278 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 85.5 percent
speed: 10.877 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:23

altitude: 886.2 m
ascent: 343 m
cadence: 85 rpm
calories: 830 kcal
distance: 51956.48 m
enhanced_altitude: 886.2 m
enhanced_speed: 10.869 m/s
gps_accuracy: 3 m
grade: -1.13 %
heart_rate: 136 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 55
left_torque_effectiveness: 90.5 percent
position_lat: -304163094 semicircles
position_long: -586567519 semicircles
power: 311 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 86.5 percent
speed: 10.869 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:24

altitude: 886.2 m
ascent: 343 m
cadence: 85 rpm
calories: 830 kcal
distance: 51967.4 m
enhanced_altitude: 886.2 m
enhanced_speed: 10.873 m/s
gps_accuracy: 3 m
grade: -0.89 %
heart_rate: 136 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 53
left_torque_effectiveness: 92.0 percent
position_lat: -304162650 semicircles
position_long: -586568710 semicircles
power: 289 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 89.5 percent
speed: 10.873 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:25

altitude: 886.2 m
ascent: 343 m
cadence: 85 rpm
calories: 830 kcal
distance: 51978.16 m
enhanced_altitude: 886.2 m
enhanced_speed: 10.875 m/s
gps_accuracy: 3 m
grade: -0.5 %
heart_rate: 136 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 50
left_torque_effectiveness: 83.5 percent
position_lat: -304162208 semicircles
position_long: -586569907 semicircles
power: 232 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 90.5 percent
speed: 10.875 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:26

altitude: 886.2 m
ascent: 343 m
cadence: 84 rpm
calories: 830 kcal
distance: 51989.02 m
enhanced_altitude: 886.2 m
enhanced_speed: 10.8 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 77.0 percent
position_lat: -304161704 semicircles
position_long: -586571065 semicircles
power: 196 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 84.5 percent
speed: 10.8 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:27

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 84 rpm
calories: 831 kcal
distance: 51999.79 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.736 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 74.5 percent
position_lat: -304161163 semicircles
position_long: -586572194 semicircles
power: 194 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 79.5 percent
speed: 10.736 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:28

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 83 rpm
calories: 831 kcal
distance: 52010.45 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.658 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 54
left_torque_effectiveness: 76.5 percent
position_lat: -304160634 semicircles
position_long: -586573319 semicircles
power: 214 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 79.0 percent
speed: 10.658 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:29

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 83 rpm
calories: 831 kcal
distance: 52021.27 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.632 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 59
left_torque_effectiveness: 83.5 percent
position_lat: -304160108 semicircles
position_long: -586574463 semicircles
power: 248 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 75.5 percent
speed: 10.632 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:30

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 83 rpm
calories: 831 kcal
distance: 52031.83 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.663 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 83.0 percent
position_lat: -304159617 semicircles
position_long: -586575585 semicircles
power: 263 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 77.0 percent
speed: 10.663 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:31

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 83 rpm
calories: 831 kcal
distance: 52042.43 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.644 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 83.0 percent
position_lat: -304159159 semicircles
position_long: -586576732 semicircles
power: 274 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 80.0 percent
speed: 10.644 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:32

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 83 rpm
calories: 831 kcal
distance: 52053.05 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.634 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 82.0 percent
position_lat: -304158728 semicircles
position_long: -586577893 semicircles
power: 268 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 81.5 percent
speed: 10.634 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:33

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 83 rpm
calories: 832 kcal
distance: 52063.57 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.723 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 81.0 percent
position_lat: -304158284 semicircles
position_long: -586579049 semicircles
power: 272 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 81.5 percent
speed: 10.723 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:34

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 84 rpm
calories: 832 kcal
distance: 52074.54 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 10.71 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 82.5 percent
position_lat: -304157756 semicircles
position_long: -586580211 semicircles
power: 274 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 82.0 percent
speed: 10.71 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:35

altitude: 886.5999999999999 m
ascent: 343 m
cadence: 84 rpm
calories: 832 kcal
distance: 52085.73 m
enhanced_altitude: 886.5999999999999 m
enhanced_speed: 10.578 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 81.0 percent
position_lat: -304157220 semicircles
position_long: -586581406 semicircles
power: 272 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 82.0 percent
speed: 10.578 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:36

altitude: 886.5999999999999 m
ascent: 343 m
cadence: 84 rpm
calories: 832 kcal
distance: 52096.66 m
enhanced_altitude: 886.5999999999999 m
enhanced_speed: 10.601 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 80.5 percent
position_lat: -304156686 semicircles
position_long: -586582579 semicircles
power: 275 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 80.5 percent
speed: 10.601 m/s
temperature: 18 C
timestamp: 2020-11-12 11:51:37

altitude: 886.4000000000001 m
ascent: 343 m
cadence: 84 rpm
calories: 832 kcal
distance: 52107.22 m
enhanced_altitude: 886.4000000000001 m
