Gear: Cannondale SuperSix
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 55
left_torque_effectiveness: 76.5 percent
position_lat: -303930983 semicircles
position_long: -587074156 semicircles
power: 180 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 66.5 percent
speed: 7.539 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:28

altitude: 882.0 m
ascent: 325 m
cadence: 71 rpm
calories: 892 kcal
distance: 57426.86 m
enhanced_altitude: 882.0 m
enhanced_speed: 7.58 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 56
left_torque_effectiveness: 75.5 percent
position_lat: -303930420 semicircles
position_long: -587074787 semicircles
power: 169 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 73.5 percent
speed: 7.58 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:29

altitude: 882.2 m
ascent: 325 m
cadence: 72 rpm
calories: 892 kcal
distance: 57434.58 m
enhanced_altitude: 882.2 m
enhanced_speed: 7.613 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 48
left_torque_effectiveness: 69.5 percent
position_lat: -303929847 semicircles
position_long: -587075428 semicircles
power: 145 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 74.0 percent
speed: 7.613 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:30

altitude: 882.4000000000001 m
ascent: 325 m
cadence: 72 rpm
calories: 892 kcal
distance: 57442.16 m
enhanced_altitude: 882.4000000000001 m
enhanced_speed: 7.746 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 137 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 48
left_torque_effectiveness: 68.0 percent
position_lat: -303929270 semicircles
position_long: -587076090 semicircles
power: 167 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 71.5 percent
speed: 7.746 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:31

altitude: 882.4000000000001 m
ascent: 326 m
cadence: 73 rpm
calories: 892 kcal
distance: 57450.03 m
enhanced_altitude: 882.4000000000001 m
enhanced_speed: 7.901 m/s
gps_accuracy: 2 m
grade: 0.58 %
heart_rate: 136 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 48
left_torque_effectiveness: 72.5 percent
position_lat: -303928673 semicircles
position_long: -587076745 semicircles
power: 182 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 69.0 percent
speed: 7.901 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:32

altitude: 882.2 m
ascent: 326 m
cadence: 75 rpm
calories: 892 kcal
distance: 57458.13 m
enhanced_altitude: 882.2 m
enhanced_speed: 7.946 m/s
gps_accuracy: 2 m
grade: 0.91 %
heart_rate: 135 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 47
left_torque_effectiveness: 77.0 percent
position_lat: -303928058 semicircles
position_long: -587077423 semicircles
power: 180 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 69.0 percent
speed: 7.946 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:33

altitude: 882.2 m
ascent: 326 m
cadence: 76 rpm
calories: 893 kcal
distance: 57466.16 m
enhanced_altitude: 882.2 m
enhanced_speed: 7.977 m/s
gps_accuracy: 2 m
grade: 0.97 %
heart_rate: 135 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 46
left_torque_effectiveness: 68.0 percent
position_lat: -303927423 semicircles
position_long: -587078073 semicircles
power: 142 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.0 percent
speed: 7.977 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:34

altitude: 882.2 m
ascent: 326 m
cadence: 76 rpm
calories: 893 kcal
distance: 57474.21 m
enhanced_altitude: 882.2 m
enhanced_speed: 8.052 m/s
gps_accuracy: 2 m
grade: 0.29 %
heart_rate: 135 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 50
left_torque_effectiveness: 63.5 percent
position_lat: -303926772 semicircles
position_long: -587078708 semicircles
power: 111 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.5 percent
speed: 8.052 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:35

altitude: 882.2 m
ascent: 326 m
cadence: 76 rpm
calories: 893 kcal
distance: 57482.25 m
enhanced_altitude: 882.2 m
enhanced_speed: 8.082 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 136 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 51
left_torque_effectiveness: 64.0 percent
position_lat: -303926134 semicircles
position_long: -587079340 semicircles
power: 114 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 64.0 percent
speed: 8.082 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:36

altitude: 882.2 m
ascent: 326 m
cadence: 77 rpm
calories: 893 kcal
distance: 57490.48 m
enhanced_altitude: 882.2 m
enhanced_speed: 8.171 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 53
left_torque_effectiveness: 68.0 percent
position_lat: -303925492 semicircles
position_long: -587080016 semicircles
power: 152 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 58.0 percent
speed: 8.171 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:37

altitude: 882.2 m
ascent: 326 m
cadence: 77 rpm
calories: 893 kcal
distance: 57498.71 m
enhanced_altitude: 882.2 m
enhanced_speed: 8.209 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 54
left_torque_effectiveness: 69.5 percent
position_lat: -303924854 semicircles
position_long: -587080700 semicircles
power: 147 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 62.5 percent
speed: 8.209 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:38

altitude: 882.0 m
ascent: 326 m
cadence: 78 rpm
calories: 893 kcal
distance: 57506.88 m
enhanced_altitude: 882.0 m
enhanced_speed: 8.333 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 136 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 52
left_torque_effectiveness: 67.0 percent
position_lat: -303924190 semicircles
position_long: -587081341 semicircles
power: 156 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 63.5 percent
speed: 8.333 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:39

altitude: 882.0 m
ascent: 326 m
cadence: 79 rpm
calories: 893 kcal
distance: 57515.32 m
enhanced_altitude: 882.0 m
enhanced_speed: 8.45 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 71.0 percent
position_lat: -303923499 semicircles
position_long: -587081986 semicircles
power: 184 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 63.5 percent
speed: 8.45 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:40

altitude: 881.8 m
ascent: 326 m
cadence: 80 rpm
calories: 894 kcal
distance: 57523.77 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.477 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 77.5 percent
position_lat: -303922818 semicircles
position_long: -587082656 semicircles
power: 188 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 64.5 percent
speed: 8.477 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:41

altitude: 881.8 m
ascent: 326 m
cadence: 81 rpm
calories: 894 kcal
distance: 57532.31 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.505 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 69.0 percent
position_lat: -303922107 semicircles
position_long: -587083299 semicircles
power: 150 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 69.0 percent
speed: 8.505 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:42

altitude: 881.8 m
ascent: 326 m
cadence: 81 rpm
calories: 894 kcal
distance: 57540.93 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.63 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 52
left_torque_effectiveness: 68.0 percent
position_lat: -303921391 semicircles
position_long: -587083940 semicircles
power: 152 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.5 percent
speed: 8.63 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:43

altitude: 881.8 m
ascent: 326 m
cadence: 82 rpm
calories: 894 kcal
distance: 57549.43 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.693 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 68.5 percent
position_lat: -303920672 semicircles
position_long: -587084574 semicircles
power: 165 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.5 percent
speed: 8.693 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:44

altitude: 881.8 m
ascent: 326 m
cadence: 82 rpm
calories: 894 kcal
distance: 57558.18 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.675 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 51
left_torque_effectiveness: 67.0 percent
position_lat: -303919934 semicircles
position_long: -587085230 semicircles
power: 133 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 64.5 percent
speed: 8.675 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:45

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 82 rpm
calories: 894 kcal
distance: 57567.02 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.638 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 50
left_torque_effectiveness: 62.5 percent
position_lat: -303919190 semicircles
position_long: -587085894 semicircles
power: 123 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.5 percent
speed: 8.638 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:46

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 83 rpm
calories: 894 kcal
distance: 57575.66 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.655 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 51
left_torque_effectiveness: 60.5 percent
position_lat: -303918459 semicircles
position_long: -587086502 semicircles
power: 132 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 59.5 percent
speed: 8.655 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:47

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 83 rpm
calories: 894 kcal
distance: 57584.26 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.797 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 53
left_torque_effectiveness: 62.5 percent
position_lat: -303917721 semicircles
position_long: -587087121 semicircles
power: 146 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 61.5 percent
speed: 8.797 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:48

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 84 rpm
calories: 894 kcal
distance: 57593.1 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.841 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 48
left_torque_effectiveness: 64.0 percent
position_lat: -303916953 semicircles
position_long: -587087725 semicircles
power: 155 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 63.5 percent
speed: 8.841 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:49

altitude: 881.8 m
ascent: 326 m
cadence: 84 rpm
calories: 895 kcal
distance: 57602.01 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.86 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 63.0 percent
position_lat: -303916177 semicircles
position_long: -587088353 semicircles
power: 137 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.0 percent
speed: 8.86 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:50

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 64 rpm
calories: 895 kcal
distance: 57610.66 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.748 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 15.0 percent
left_right_balance: 45
left_torque_effectiveness: 64.5 percent
position_lat: -303915430 semicircles
position_long: -587088948 semicircles
power: 106 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.5 percent
speed: 8.748 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:51

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 45 rpm
calories: 895 kcal
distance: 57619.54 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.59 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 8.5 percent
left_right_balance: 30
left_torque_effectiveness: 80.5 percent
position_lat: -303914653 semicircles
position_long: -587089581 semicircles
power: 75 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 62.0 percent
speed: 8.59 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:52

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 48 rpm
calories: 895 kcal
distance: 57628.25 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.571 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 1.5 percent
left_right_balance: 17
left_torque_effectiveness: 96.0 percent
position_lat: -303913876 semicircles
position_long: -587090186 semicircles
power: 62 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 57.0 percent
speed: 8.571 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:53

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 65 rpm
calories: 895 kcal
distance: 57636.79 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.668 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 12.5 percent
left_right_balance: 68
left_torque_effectiveness: 80.0 percent
position_lat: -303913141 semicircles
position_long: -587090774 semicircles
power: 96 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 56.0 percent
speed: 8.668 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:54

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 74 rpm
calories: 895 kcal
distance: 57645.37 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.621 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 62
left_torque_effectiveness: 66.0 percent
position_lat: -303912413 semicircles
position_long: -587091400 semicircles
power: 136 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 54.5 percent
speed: 8.621 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:55

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 49 rpm
calories: 895 kcal
distance: 57654.0 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.331 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 45
left_torque_effectiveness: 64.0 percent
position_lat: -303911643 semicircles
position_long: -587091974 semicircles
power: 90 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 52.0 percent
speed: 8.331 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:56

altitude: 881.8 m
ascent: 326 m
cadence: 24 rpm
calories: 895 kcal
distance: 57662.32 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.426 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 13.5 percent
left_right_balance: 35
left_torque_effectiveness: 66.5 percent
position_lat: -303910913 semicircles
position_long: -587092548 semicircles
power: 45 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 48.0 percent
speed: 8.426 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:57

altitude: 881.8 m
ascent: 326 m
cadence: 0 rpm
calories: 895 kcal
distance: 57670.61 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.146 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 10.0 percent
left_right_balance: 26
left_torque_effectiveness: 69.0 percent
position_lat: -303910200 semicircles
position_long: -587093140 semicircles
power: 0 watts
right_pedal_smoothness: 13.5 percent
right_torque_effectiveness: 44.5 percent
speed: 8.146 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:58

altitude: 881.8 m
ascent: 326 m
cadence: 1 rpm
calories: 895 kcal
distance: 57678.56 m
enhanced_altitude: 881.8 m
enhanced_speed: 7.862 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 6.5 percent
left_right_balance: 16
left_torque_effectiveness: 72.0 percent
position_lat: -303909491 semicircles
position_long: -587093667 semicircles
power: 0 watts
right_pedal_smoothness: 12.5 percent
right_torque_effectiveness: 41.0 percent
speed: 7.862 m/s
temperature: 22 C
timestamp: 2021-01-12 11:28:59

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 22 rpm
calories: 895 kcal
distance: 57686.36 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 7.818 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 3.5 percent
left_right_balance: 7
left_torque_effectiveness: 74.5 percent
position_lat: -303908805 semicircles
position_long: -587094200 semicircles
power: 46 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 37.0 percent
speed: 7.818 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:00

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 19 rpm
calories: 895 kcal
distance: 57694.24 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 7.923 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 0.5 percent
left_right_balance: 14
left_torque_effectiveness: 77.5 percent
position_lat: -303908122 semicircles
position_long: -587094747 semicircles
power: 28 watts
right_pedal_smoothness: 11.0 percent
right_torque_effectiveness: 34.5 percent
speed: 7.923 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:01

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 75 rpm
calories: 895 kcal
distance: 57702.27 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.164 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 10.5 percent
left_right_balance: 60
left_torque_effectiveness: 80.0 percent
position_lat: -303907402 semicircles
position_long: -587095295 semicircles
power: 277 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 55.0 percent
speed: 8.164 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:02

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 78 rpm
calories: 896 kcal
distance: 57710.37 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.45 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 56
left_torque_effectiveness: 83.0 percent
position_lat: -303906692 semicircles
position_long: -587095861 semicircles
power: 328 watts
right_pedal_smoothness: 31.5 percent
right_torque_effectiveness: 75.5 percent
speed: 8.45 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:03

altitude: 881.4000000000001 m
ascent: 326 m
cadence: 80 rpm
calories: 896 kcal
distance: 57719.04 m
enhanced_altitude: 881.4000000000001 m
enhanced_speed: 8.643 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 54
left_torque_effectiveness: 87.5 percent
position_lat: -303905951 semicircles
position_long: -587096462 semicircles
power: 374 watts
right_pedal_smoothness: 31.0 percent
right_torque_effectiveness: 82.5 percent
speed: 8.643 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:04

altitude: 881.4000000000001 m
ascent: 326 m
cadence: 83 rpm
calories: 896 kcal
distance: 57727.88 m
enhanced_altitude: 881.4000000000001 m
enhanced_speed: 8.952 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 26.5 percent
left_right_balance: 53
left_torque_effectiveness: 90.5 percent
position_lat: -303905183 semicircles
position_long: -587097093 semicircles
power: 363 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 79.5 percent
speed: 8.952 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:05

altitude: 881.4000000000001 m
ascent: 326 m
cadence: 85 rpm
calories: 896 kcal
distance: 57736.79 m
enhanced_altitude: 881.4000000000001 m
enhanced_speed: 9.022 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 125 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 84.5 percent
position_lat: -303904416 semicircles
position_long: -587097725 semicircles
power: 285 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 81.0 percent
speed: 9.022 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:06

altitude: 881.4000000000001 m
ascent: 326 m
cadence: 70 rpm
calories: 897 kcal
distance: 57745.81 m
enhanced_altitude: 881.4000000000001 m
enhanced_speed: 8.829 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 125 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 48
left_torque_effectiveness: 78.5 percent
position_lat: -303903615 semicircles
position_long: -587098335 semicircles
power: 180 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 82.0 percent
speed: 8.829 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:07

altitude: 881.4000000000001 m
ascent: 326 m
cadence: 57 rpm
calories: 897 kcal
distance: 57754.4 m
enhanced_altitude: 881.4000000000001 m
enhanced_speed: 8.707 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 8.0 percent
left_right_balance: 35
left_torque_effectiveness: 92.0 percent
position_lat: -303902863 semicircles
position_long: -587098920 semicircles
power: 76 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.0 percent
speed: 8.707 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:08

altitude: 881.4000000000001 m
ascent: 326 m
cadence: 60 rpm
calories: 897 kcal
distance: 57763.12 m
enhanced_altitude: 881.4000000000001 m
enhanced_speed: 8.66 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 125 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 75
left_torque_effectiveness: 100.0 percent
position_lat: -303902124 semicircles
position_long: -587099549 semicircles
power: 42 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 71.5 percent
speed: 8.66 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:09

altitude: 881.4000000000001 m
ascent: 326 m
cadence: 81 rpm
calories: 897 kcal
distance: 57771.7 m
enhanced_altitude: 881.4000000000001 m
enhanced_speed: 8.457 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 125 bpm
left_pedal_smoothness: 5.0 percent
left_right_balance: 89
left_torque_effectiveness: 94.0 percent
position_lat: -303901393 semicircles
position_long: -587100155 semicircles
power: 160 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 66.0 percent
speed: 8.457 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:10

altitude: 881.4000000000001 m
ascent: 326 m
cadence: 81 rpm
calories: 897 kcal
distance: 57780.1 m
enhanced_altitude: 881.4000000000001 m
enhanced_speed: 8.366 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 124 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 70
left_torque_effectiveness: 75.0 percent
position_lat: -303900654 semicircles
position_long: -587100775 semicircles
power: 179 watts
right_pedal_smoothness: 0.5 percent
right_torque_effectiveness: 65.5 percent
speed: 8.366 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:11

altitude: 881.5999999999999 m
ascent: 326 m
cadence: 81 rpm
calories: 897 kcal
distance: 57788.52 m
enhanced_altitude: 881.5999999999999 m
enhanced_speed: 8.427 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 125 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 73.0 percent
position_lat: -303899919 semicircles
position_long: -587101345 semicircles
power: 203 watts
right_pedal_smoothness: 7.5 percent
right_torque_effectiveness: 65.5 percent
speed: 8.427 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:12

altitude: 881.8 m
ascent: 326 m
cadence: 80 rpm
calories: 897 kcal
distance: 57796.91 m
enhanced_altitude: 881.8 m
enhanced_speed: 8.448 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 124 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 71.0 percent
position_lat: -303899187 semicircles
position_long: -587101928 semicircles
power: 204 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 65.0 percent
speed: 8.448 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:13

altitude: 882.0 m
ascent: 326 m
cadence: 80 rpm
calories: 897 kcal
distance: 57805.44 m
enhanced_altitude: 882.0 m
enhanced_speed: 8.458 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 124 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 69.0 percent
position_lat: -303898458 semicircles
position_long: -587102555 semicircles
power: 185 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.0 percent
speed: 8.458 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:14

altitude: 882.0 m
ascent: 326 m
cadence: 80 rpm
calories: 897 kcal
distance: 57813.72 m
enhanced_altitude: 882.0 m
enhanced_speed: 8.439 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 124 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 68.0 percent
position_lat: -303897757 semicircles
position_long: -587103149 semicircles
power: 174 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.5 percent
speed: 8.439 m/s
temperature: 22 C
timestamp: 2021-01-12 11:29:15

altitude: 882.2 m
ascent: 326 m
cadence: 79 rpm
calories: 898 kcal
distance: 57822.13 m
enhanced_altitude: 882.2 m
enhanced_speed: 8.351 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 124 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 70.5 percent
position_lat: -303897028 semicircles
